planet_name,star_system,distance_from_earth_ly,mass_earth_masses,radius_km,orbital_period_days,surface_temp_c,has_rings,number_of_moons,gravity_m_s2,escape_velocity_km_s,atmosphere_type,discovered_year,discovering_mission,habitable,water_presence,magnetic_field,axial_tilt_deg,rotation_period_hours,radiation_level
Jupiter,Alpha Centauri,766.09,106.2,40916.0,3665.9,8.0,False,3,1.85,42.79,None,1941,Apollo,False,Ice,True,11.99,47.26,199.13
Mars,Alpha Centauri,788.47,248.58,48846.0,9384.9,-105.1,True,79,18.55,22.7,Thin,1745,Voyager,True,Liquid,False,18.38,465.22,103.19
Mars,Alpha Centauri,665.02,236.81,49342.0,2791.9,-98.1,True,79,12.48,33.76,None,1611,Galileo,True,Liquid,False,69.0,421.85,275.46
Saturn,Proxima Centauri,260.36,92.41,52990.0,3355.1,288.2,False,84,9.66,6.9,Toxic,1686,Cassini,False,Ice,True,26.58,780.44,55.37
Mars,Sirius,907.2,274.15,61227.0,7023.0,250.0,True,25,26.14,48.5,Thick,1708,Hubble,True,Vapor,True,1.92,358.17,144.43
Uranus,Sol,670.77,285.85,35497.0,7664.9,347.9,True,99,22.66,22.82,None,2022,Galileo,False,Ice,True,84.98,982.64,103.94
Earth,Betelgeuse,560.48,98.09,51387.0,9297.6,456.2,True,18,25.88,39.26,None,1944,Voyager,False,None,False,15.27,184.87,198.28
Jupiter,Proxima Centauri,111.08,106.39,43723.0,2087.8,284.3,True,80,15.35,43.8,Toxic,1865,Galileo,True,None,True,0.86,593.03,55.61
Mars,Sol,447.11,151.74,13878.0,7990.1,-90.9,False,44,4.8,13.37,Thick,1821,Hubble,False,Ice,True,21.34,94.25,15.92
Saturn,Proxima Centauri,460.41,282.34,2773.0,7398.5,-29.6,True,25,21.19,53.2,Toxic,1673,Galileo,True,Liquid,True,21.15,735.19,328.4
Uranus,Proxima Centauri,864.58,262.91,20633.0,684.8,389.5,False,21,6.98,37.36,Thin,1932,Voyager,True,None,True,37.98,994.78,305.12
Earth,Betelgeuse,546.69,30.86,31569.0,3902.9,-53.5,True,57,13.8,26.29,Thin,1909,Hubble,False,None,False,82.84,820.04,354.18
Venus,Sirius,380.46,117.88,43580.0,2863.5,-149.2,True,62,2.89,11.76,None,2012,Hubble,False,Ice,False,79.13,557.93,330.19
Venus,Alpha Centauri,976.8,166.06,59647.0,3079.7,292.3,False,27,24.93,56.6,Thick,1701,Galileo,False,Ice,False,41.12,487.32,57.15
Earth,Sirius,110.81,150.99,14541.0,9830.3,81.8,True,64,4.65,45.55,Thin,2024,Hubble,False,Vapor,False,36.98,835.85,145.54
Uranus,Betelgeuse,422.61,58.24,9663.0,6445.6,444.0,True,43,27.19,13.27,Toxic,1736,Galileo,False,Ice,False,49.95,936.29,64.76
Saturn,Betelgeuse,42.12,257.66,67480.0,7190.9,255.2,True,99,26.06,20.92,Thin,1790,Cassini,True,Ice,False,21.91,989.26,421.49
Earth,Betelgeuse,739.93,203.11,8455.0,9767.3,-136.7,True,42,14.47,48.77,Thin,2020,Hubble,True,None,True,4.7,399.56,373.45
Jupiter,Sol,918.08,251.39,34016.0,3803.2,463.5,True,36,22.59,42.04,Toxic,1741,Galileo,False,None,False,84.53,990.96,100.76
Jupiter,Sirius,280.11,257.64,41404.0,8028.3,-19.0,True,65,18.96,46.18,None,1956,Cassini,False,None,True,16.8,160.15,170.65
Venus,Sirius,858.36,224.53,38355.0,4373.6,36.0,False,16,24.29,27.03,Thick,1672,Hubble,False,Liquid,True,17.86,257.28,483.31
Mars,Proxima Centauri,292.29,131.82,6936.0,8701.9,81.6,False,39,13.52,43.27,None,1927,Cassini,True,None,True,42.52,93.57,297.08
Saturn,Proxima Centauri,910.78,183.2,4935.0,1847.5,-164.1,False,37,23.79,23.8,Toxic,1766,JWST,True,None,True,44.25,275.38,400.58
Venus,Proxima Centauri,753.99,48.19,8278.0,9479.5,147.6,True,84,14.41,13.46,Thin,1767,Hubble,True,Ice,False,1.66,769.1,132.3
Mars,Betelgeuse,804.93,202.13,41406.0,2226.8,-113.7,True,60,28.29,38.33,Thick,1653,JWST,False,Vapor,False,13.32,853.66,105.03
Mars,Sirius,18.1,53.86,38560.0,3295.9,80.7,True,8,15.1,58.58,None,1858,Voyager,False,None,False,34.03,780.0,391.96
Neptune,Betelgeuse,962.81,208.22,17128.0,7574.1,45.5,False,76,14.42,19.33,Toxic,1710,Voyager,True,Vapor,True,61.54,632.91,342.94
Jupiter,Sol,726.7,68.96,45006.0,3967.9,341.0,True,74,23.77,28.2,Thin,1831,Galileo,False,None,False,20.56,516.4,340.49
Uranus,Proxima Centauri,304.82,35.35,57585.0,6101.7,362.2,False,60,24.83,40.77,Thin,1760,Apollo,False,None,False,38.07,710.16,276.32
Mercury,Betelgeuse,829.41,49.67,3869.0,4473.5,-92.6,True,79,17.08,32.95,None,1951,JWST,True,Vapor,False,50.16,393.88,281.79
Uranus,Betelgeuse,281.59,0.7,35371.0,7436.6,56.6,True,15,6.21,50.76,Toxic,1926,JWST,True,Ice,False,79.97,842.1,367.85
Mercury,Sol,872.77,215.65,48562.0,2321.9,61.3,True,1,14.56,45.94,Thin,1618,Voyager,False,None,False,29.35,678.8,135.0
Earth,Alpha Centauri,112.67,219.75,18410.0,631.7,-94.0,False,71,29.07,4.44,Thin,1889,JWST,True,Vapor,False,12.02,699.32,176.38
Jupiter,Sirius,703.72,154.53,22236.0,3034.3,358.9,True,42,22.84,59.91,Thick,1649,Apollo,False,None,True,44.03,538.26,435.82
Mars,Alpha Centauri,540.74,48.49,43341.0,4769.4,295.1,False,41,24.52,45.39,Thin,1774,Cassini,True,Liquid,True,67.2,885.8,154.43
Saturn,Proxima Centauri,96.62,25.16,62958.0,1721.8,-66.7,True,76,1.95,51.97,None,1901,Cassini,True,Liquid,False,9.89,255.75,273.15
Mercury,Betelgeuse,241.97,5.84,56885.0,3580.2,56.7,True,56,14.57,39.42,Toxic,1783,Apollo,False,Liquid,True,38.22,384.24,351.32
Uranus,Sol,12.5,49.81,41236.0,4029.8,-125.9,False,80,19.75,51.52,Toxic,1784,JWST,False,Liquid,True,1.6,778.75,499.96
Mars,Sol,468.82,267.27,51385.0,621.0,239.7,True,87,25.07,7.63,Thick,1938,JWST,True,Ice,False,3.02,495.29,217.65
Mercury,Sirius,301.34,72.54,26173.0,5853.9,-115.0,True,66,2.43,21.52,Toxic,1906,JWST,False,Liquid,True,43.47,889.77,214.05
Mercury,Alpha Centauri,598.4,106.35,45227.0,8849.2,490.2,True,29,25.72,52.71,None,1909,Galileo,True,Vapor,False,26.84,349.67,421.29
Neptune,Sirius,297.31,31.69,33167.0,1559.8,346.5,True,12,16.9,12.9,Thin,1945,Hubble,False,None,True,76.06,372.48,402.75
Mercury,Betelgeuse,299.99,66.79,14106.0,5998.2,73.2,False,18,6.72,5.62,Thick,1680,Apollo,True,Vapor,False,54.19,889.29,365.54
Saturn,Sirius,743.22,155.82,49420.0,6664.2,205.0,False,6,10.2,47.5,Toxic,1973,Apollo,True,Liquid,True,40.85,467.05,231.61
Jupiter,Sol,48.24,182.37,39396.0,4222.4,437.9,True,8,9.18,50.29,Thick,1755,Apollo,True,Ice,True,36.71,518.54,161.97
Saturn,Sol,902.9,73.68,25745.0,7025.9,187.9,True,82,16.39,10.6,Thick,1874,Apollo,False,Liquid,True,44.75,336.1,304.37
Venus,Proxima Centauri,852.28,17.41,63882.0,4136.8,-77.9,False,53,2.5,51.41,Toxic,1882,Apollo,True,Liquid,True,3.64,280.29,438.11
Mars,Proxima Centauri,667.84,117.37,2444.0,5071.1,65.1,True,85,5.6,41.52,Thick,1848,JWST,True,Ice,False,80.35,657.67,441.89
Jupiter,Betelgeuse,593.26,70.34,22788.0,123.2,390.2,False,81,24.57,31.68,Toxic,1746,Galileo,True,Ice,True,89.85,124.24,54.25
Neptune,Alpha Centauri,892.31,65.94,4925.0,6932.6,250.9,True,60,4.85,49.98,None,1606,Voyager,True,Ice,False,16.33,879.88,214.18
Jupiter,Sirius,185.41,287.96,53890.0,6630.4,255.5,False,86,7.77,25.74,Toxic,1756,JWST,False,Ice,False,10.83,780.31,232.36
Jupiter,Betelgeuse,79.06,184.93,49445.0,432.1,406.8,False,1,14.15,12.45,Thin,1770,JWST,False,Ice,True,12.92,194.79,488.81
Uranus,Proxima Centauri,239.59,167.11,23863.0,3714.1,425.8,False,49,16.0,17.81,Toxic,1668,Hubble,True,Ice,True,59.49,695.55,339.0
Jupiter,Sirius,794.6,124.79,47621.0,9791.4,443.9,False,74,23.14,30.8,Thin,1693,Voyager,True,None,False,59.53,604.62,203.62
Neptune,Proxima Centauri,34.77,128.74,28320.0,4236.3,-133.6,True,30,13.97,32.35,Thick,1968,Apollo,False,Liquid,True,76.31,188.61,13.03
Saturn,Sirius,582.85,162.32,53182.0,5044.4,180.9,True,32,23.91,48.53,Toxic,1962,Voyager,True,Liquid,False,67.66,276.84,282.69
Jupiter,Alpha Centauri,995.44,208.96,32339.0,9103.8,318.4,False,77,18.93,47.69,Thin,1975,Galileo,False,Ice,True,40.47,411.94,48.04
Earth,Betelgeuse,855.71,210.67,29447.0,7186.8,329.8,False,79,4.28,35.3,Toxic,1785,Cassini,True,Vapor,False,55.16,700.75,417.22
Mars,Sirius,521.49,51.59,65496.0,5841.6,224.7,False,10,5.53,47.07,Toxic,1991,JWST,False,Ice,True,61.95,640.53,376.26
Jupiter,Sol,63.73,150.08,18311.0,7988.2,-83.2,False,32,13.67,12.31,Toxic,1769,Voyager,True,None,True,46.15,534.57,230.25
Mars,Sol,831.39,123.65,9311.0,8650.4,358.2,True,6,12.51,3.95,None,1803,Hubble,False,Vapor,False,42.81,769.57,214.61
Earth,Sirius,599.02,261.17,41333.0,4596.0,304.1,False,30,22.56,52.54,Thin,1641,Galileo,False,None,False,58.06,759.15,448.67
Earth,Sirius,115.02,189.46,67883.0,4777.3,-139.7,False,47,17.84,5.46,None,1612,Cassini,False,Vapor,False,50.17,619.77,144.23
Mars,Sirius,93.95,159.8,27071.0,3891.2,124.7,False,46,12.26,15.55,None,1753,Galileo,True,Vapor,True,57.95,788.06,124.51
Mercury,Sol,909.64,34.71,5281.0,9668.7,-78.2,False,77,5.95,42.02,Thin,1873,Apollo,False,Ice,True,55.16,337.59,469.6
Venus,Sol,669.23,181.73,24412.0,6986.8,36.2,False,91,7.58,25.16,Toxic,1897,Cassini,False,None,True,64.73,881.84,404.62
Uranus,Sirius,829.3,35.25,35909.0,878.1,-187.3,False,52,17.69,52.7,None,1650,Hubble,True,Vapor,True,57.85,616.84,410.31
Mercury,Proxima Centauri,878.99,101.23,12173.0,8636.4,80.2,False,79,13.28,18.58,None,1968,Cassini,True,None,False,46.78,823.25,97.6
Mercury,Proxima Centauri,571.82,42.94,46409.0,4831.6,184.9,True,18,15.93,1.7,None,1811,Hubble,True,Ice,False,61.36,548.55,71.65
Saturn,Alpha Centauri,517.49,207.65,69845.0,734.1,233.7,False,80,5.95,18.74,Toxic,1743,Apollo,True,Ice,True,40.45,222.35,13.01
Uranus,Betelgeuse,430.48,61.96,32170.0,5519.7,264.4,False,89,20.22,35.11,None,1956,Hubble,False,Ice,True,21.75,544.7,118.52
Uranus,Proxima Centauri,317.01,117.62,25476.0,4200.8,385.4,False,5,25.72,23.18,Thick,1602,Galileo,True,Ice,True,0.13,374.26,387.1
Mercury,Sol,434.65,268.71,28649.0,8783.6,-49.2,True,48,8.48,32.56,Thin,1853,Voyager,True,Liquid,False,50.4,699.01,120.02
Jupiter,Proxima Centauri,773.9,61.37,8945.0,2079.7,-115.7,True,72,15.25,52.72,Thick,1934,Galileo,True,Vapor,False,53.16,478.41,364.55
Saturn,Alpha Centauri,601.96,152.39,61946.0,8273.3,396.1,True,49,29.29,54.84,Toxic,1855,JWST,True,Liquid,True,87.48,836.93,125.95
Saturn,Alpha Centauri,892.53,125.84,29623.0,5599.0,-90.4,False,80,10.66,16.69,None,1697,Galileo,True,Ice,False,32.53,679.68,197.65
Earth,Betelgeuse,443.44,5.54,27722.0,593.4,482.3,False,94,18.26,28.27,Thin,1772,Cassini,True,Vapor,True,35.47,686.12,491.58
Neptune,Proxima Centauri,607.13,237.85,46519.0,9719.9,389.8,False,11,3.62,33.4,None,1749,Apollo,True,Vapor,True,18.16,221.07,122.41
Uranus,Sol,631.34,20.81,31500.0,5150.5,150.6,True,22,18.57,57.0,Toxic,1878,JWST,False,None,False,6.35,984.33,188.19
Mercury,Sol,591.74,142.33,45728.0,2944.2,487.0,False,53,3.6,59.92,Thin,1658,JWST,False,Ice,False,69.55,842.47,150.54
Earth,Sirius,702.66,168.25,5240.0,4720.6,-131.8,True,68,28.82,14.89,Thick,1712,JWST,False,Liquid,False,22.47,790.06,54.81
Mars,Sol,237.51,188.57,57147.0,8585.7,12.1,True,99,21.75,43.89,Thin,1923,Voyager,False,None,False,54.8,333.56,244.95
Venus,Betelgeuse,512.41,206.62,65895.0,3083.8,246.8,True,58,23.86,23.3,None,1842,Hubble,False,Vapor,True,61.9,537.95,189.35
Neptune,Betelgeuse,104.31,76.06,45765.0,1967.1,45.0,True,35,21.42,1.48,Thin,1909,Cassini,True,Liquid,False,42.41,141.42,347.44
Neptune,Sol,384.57,3.09,66865.0,1334.3,449.9,True,2,18.1,1.55,Toxic,1656,Apollo,True,Ice,False,78.87,540.78,408.8
Neptune,Sol,487.72,217.06,11449.0,3013.7,-154.1,False,57,14.05,28.17,Toxic,2006,Voyager,True,Liquid,False,39.94,150.16,272.12
Saturn,Sirius,652.26,160.74,33942.0,7811.5,184.6,False,87,25.89,29.81,Thin,1966,Galileo,True,Liquid,False,25.64,555.27,16.1
Mars,Sol,950.54,250.85,42525.0,4742.7,213.6,True,54,28.75,2.33,Toxic,1659,Apollo,False,Liquid,True,80.64,650.48,309.46
Neptune,Sirius,600.69,246.43,41140.0,2313.4,256.9,False,56,15.47,41.53,Toxic,1928,JWST,False,None,True,77.54,393.24,27.7
Mars,Sirius,743.62,253.01,28701.0,1703.5,-21.0,False,16,28.01,18.35,Toxic,1815,Apollo,True,Vapor,False,14.76,501.05,308.18
Jupiter,Sol,506.32,145.58,24328.0,3360.7,55.2,True,38,17.92,34.03,Thick,1832,Apollo,True,Liquid,False,2.34,876.28,342.51
Neptune,Alpha Centauri,634.14,100.16,9751.0,9402.2,390.6,True,89,16.61,18.75,None,1654,Galileo,False,Vapor,True,8.1,113.02,98.88
Venus,Alpha Centauri,71.03,237.49,28030.0,3463.1,-63.5,False,67,14.18,10.86,Toxic,1972,Hubble,False,None,True,25.79,792.77,409.67
Mars,Sirius,254.47,135.44,12224.0,9881.8,378.8,False,54,7.07,25.02,Thin,1807,Cassini,False,Ice,False,87.5,174.9,455.54
Mars,Sol,361.92,55.11,51671.0,4878.0,193.9,False,44,1.11,14.7,Toxic,1662,JWST,True,Ice,True,50.27,41.52,406.54
Venus,Alpha Centauri,472.55,256.51,15409.0,1832.7,333.5,False,75,8.0,32.55,Thick,1783,Hubble,True,Liquid,True,33.59,189.65,152.55
Neptune,Sol,45.74,264.78,5041.0,8916.8,299.5,True,0,15.78,12.73,Thin,1910,Voyager,False,None,True,79.98,766.22,293.32
Venus,Sol,140.11,139.95,39113.0,4630.5,-54.7,False,20,12.02,31.0,None,1880,JWST,False,Ice,True,40.78,408.1,457.41
Mars,Sol,276.89,22.8,42071.0,7111.2,198.2,True,82,14.01,10.29,Thin,1625,Cassini,True,None,False,28.37,873.16,160.33
Venus,Proxima Centauri,971.54,116.41,61162.0,9837.9,407.4,True,20,29.44,40.59,Thin,1776,Voyager,True,None,True,84.71,527.08,410.01
Mars,Sol,331.41,241.08,40812.0,549.2,102.5,False,51,11.16,45.48,Thin,1662,Galileo,True,Liquid,True,76.46,27.14,4.74
Mars,Proxima Centauri,482.09,270.54,24838.0,1012.1,476.6,False,81,14.11,7.51,Thin,1672,Hubble,True,Liquid,False,75.93,718.13,1.82
Jupiter,Sirius,196.18,61.12,56408.0,7218.5,116.6,False,42,4.87,28.6,Toxic,1934,JWST,False,None,False,46.11,114.68,379.86
Mercury,Alpha Centauri,610.82,20.19,38279.0,2854.2,-100.1,True,51,2.39,5.18,None,1766,Apollo,False,None,False,71.05,790.43,380.72
Mars,Alpha Centauri,280.76,263.22,6470.0,1883.8,72.6,True,66,23.49,36.29,Toxic,1824,Cassini,False,Liquid,True,16.14,172.26,394.49
Neptune,Alpha Centauri,207.07,116.88,40044.0,441.7,466.2,True,43,17.55,16.6,Thick,1664,JWST,True,None,False,51.59,348.72,465.01
Earth,Alpha Centauri,516.62,162.57,63653.0,267.4,23.8,True,31,23.06,32.13,Thick,1668,Apollo,True,Liquid,True,88.55,762.47,58.95
Uranus,Sol,800.61,1.75,67797.0,3993.3,342.1,False,79,21.71,9.84,None,1969,Voyager,False,Liquid,False,61.45,294.5,477.12
Uranus,Sol,800.61,1.75,67797.0,3993.3,342.1,False,79,21.71,9.84,None,1969,Voyager,False,Liquid,False,61.45,294.5,477.12
Uranus,Sol,800.61,1.75,67797.0,3993.3,342.1,False,79,21.71,9.84,None,1969,Voyager,False,Liquid,False,61.45,294.5,477.12
Uranus,Sol,800.61,1.75,67797.0,3993.3,342.1,False,79,21.71,9.84,None,1969,Voyager,False,Liquid,False,61.45,294.5,477.12
Mars,Sol,200.23,2.4,5593.0,2998.4,-105.9,False,14,6.69,34.74,Thick,1903,Galileo,True,Ice,True,38.45,795.38,185.72
Jupiter,Sol,167.57,65.8,45734.0,1477.5,127.4,True,27,21.01,15.96,None,1759,JWST,True,Vapor,True,53.24,493.03,414.7
Uranus,Proxima Centauri,104.66,11.11,6113.0,1556.9,224.1,True,94,12.32,14.46,Toxic,1804,Galileo,False,Ice,True,66.07,44.61,95.4
Earth,Sirius,636.47,32.5,26907.0,4356.1,99.8,False,22,13.06,1.68,Thick,1712,Hubble,False,None,True,46.35,764.2,403.59
Neptune,Proxima Centauri,706.51,101.72,56463.0,5977.0,-181.0,False,16,14.61,8.69,Thin,1767,Apollo,False,None,True,73.26,172.73,328.75
Jupiter,Sirius,31.68,240.8,30910.0,852.1,348.5,True,97,11.66,19.25,Thick,1952,Galileo,False,Vapor,False,64.99,633.32,96.37
Jupiter,Proxima Centauri,936.22,171.66,69806.0,9398.7,-192.6,False,12,3.92,7.9,Toxic,1852,JWST,True,None,False,55.36,90.24,151.25
Uranus,Proxima Centauri,52.07,153.85,39575.0,7563.6,333.3,False,13,9.98,59.17,None,1785,Cassini,False,Vapor,True,13.57,947.13,65.89
Venus,Betelgeuse,541.34,88.12,23160.0,5886.9,425.3,False,10,20.25,19.21,None,1946,JWST,False,Vapor,False,75.24,295.27,191.48
Earth,Proxima Centauri,709.09,279.53,16188.0,8293.0,103.0,False,27,20.31,8.69,Thin,1826,Galileo,True,Ice,True,84.23,230.33,101.82
Uranus,Alpha Centauri,870.98,119.16,25186.0,847.9,174.9,False,41,9.3,12.75,None,1615,Cassini,False,Vapor,True,12.33,133.49,322.0
Earth,Betelgeuse,714.12,26.22,26705.0,4794.5,133.9,True,95,14.34,35.67,None,1755,Hubble,True,None,False,43.94,946.27,497.25
Earth,Proxima Centauri,801.75,185.16,5741.0,6319.4,72.4,False,98,6.61,4.78,Toxic,1953,JWST,False,Liquid,False,23.3,713.34,6.0
Neptune,Sol,339.52,34.24,26501.0,8295.1,421.2,False,60,7.1,51.88,Thick,1710,Apollo,False,Liquid,False,67.91,742.95,270.46
Jupiter,Alpha Centauri,814.84,103.63,33032.0,7845.5,425.8,True,63,1.67,57.73,None,1600,Cassini,True,None,False,64.95,501.91,286.83
Mars,Alpha Centauri,80.21,152.27,50869.0,2806.8,35.1,True,30,27.01,15.56,Toxic,1640,Cassini,False,Liquid,False,12.68,477.35,457.1
Neptune,Alpha Centauri,894.83,262.28,46314.0,9411.8,230.5,True,80,7.11,27.56,Toxic,1647,JWST,True,Liquid,True,78.93,114.47,253.0
Neptune,Betelgeuse,547.64,148.11,49905.0,1287.2,448.8,True,72,7.6,2.31,Thin,2014,Galileo,True,Vapor,True,16.29,562.04,271.85
Earth,Proxima Centauri,817.32,210.71,1577.0,8757.6,473.4,False,9,9.11,38.8,Toxic,2019,Cassini,True,Liquid,True,71.75,250.68,235.83
Saturn,Proxima Centauri,452.37,297.85,16019.0,9710.9,156.3,False,7,4.69,25.42,Thin,1707,Hubble,False,Liquid,False,41.13,977.26,134.45
Jupiter,Sol,643.61,39.53,46656.0,1812.7,117.0,False,20,19.54,16.93,None,1760,JWST,False,Liquid,True,29.54,797.6,28.01
Venus,Sol,526.45,82.49,34395.0,7234.6,-4.9,False,76,3.18,13.2,Thin,1760,Hubble,True,Ice,False,14.24,415.93,204.33
Neptune,Alpha Centauri,731.62,118.43,1367.0,450.8,471.2,True,58,4.89,39.59,Toxic,1958,JWST,False,None,True,15.09,155.58,26.3
Mars,Sol,81.72,126.61,56510.0,4084.0,-100.0,True,49,19.7,25.56,Thick,1727,Hubble,False,Vapor,False,59.57,786.41,275.25
Saturn,Betelgeuse,60.45,123.37,54324.0,5187.0,205.9,False,68,10.85,11.6,Thick,1809,Galileo,False,Liquid,False,49.54,126.44,153.65
Saturn,Proxima Centauri,247.18,272.29,38841.0,5827.4,-2.2,False,69,21.53,41.66,None,1750,JWST,True,None,True,10.99,193.39,266.8
Venus,Alpha Centauri,159.63,214.24,5586.0,9362.6,-4.7,False,29,17.17,34.34,None,1854,Apollo,True,Liquid,True,10.14,215.46,67.15
Neptune,Sol,871.8,182.41,53890.0,6738.9,83.5,False,94,8.42,51.66,Thick,1817,Galileo,False,Ice,True,6.51,559.11,466.31
Mars,Betelgeuse,219.29,92.88,41276.0,4838.7,499.2,True,16,19.87,7.93,Thin,1629,Hubble,True,Ice,True,66.94,788.12,447.26
Jupiter,Betelgeuse,975.87,247.15,54955.0,8106.3,-161.5,False,74,4.37,47.35,None,1644,JWST,False,Liquid,False,64.07,317.74,95.0
Mercury,Sol,336.96,286.52,52871.0,9507.8,205.0,True,19,16.56,40.74,Toxic,1679,Galileo,False,Liquid,True,5.26,89.25,171.72
Mars,Proxima Centauri,182.2,246.38,56407.0,269.6,-142.2,True,47,13.68,7.79,None,1638,Hubble,False,Liquid,False,50.42,467.22,306.75
Venus,Sol,789.72,0.57,36743.0,9826.1,-91.8,True,72,8.77,41.99,Thin,1839,Voyager,True,Ice,True,7.62,749.37,47.84
Saturn,Alpha Centauri,658.74,190.96,10682.0,907.0,107.7,True,1,18.52,27.05,None,1644,Voyager,True,Ice,True,81.34,225.56,177.28
Jupiter,Sol,498.25,15.44,47310.0,8153.1,157.3,False,36,26.27,56.75,Toxic,1677,Cassini,False,None,True,81.64,223.82,125.56
Mars,Betelgeuse,555.41,77.36,43813.0,2839.3,-18.8,False,0,29.97,9.36,Toxic,1936,Apollo,True,Vapor,True,62.84,947.49,457.76
Mercury,Sol,719.23,17.95,52215.0,1365.2,21.5,False,3,18.63,38.93,Toxic,1995,Voyager,False,Vapor,True,83.36,954.38,426.26
Mercury,Proxima Centauri,228.53,181.18,12722.0,4426.6,-139.1,False,99,12.74,23.54,Thin,1948,Hubble,True,Ice,False,73.03,990.51,289.92
Earth,Sirius,996.33,206.01,14453.0,6457.4,12.3,True,53,7.53,57.45,Thin,1887,Galileo,True,Vapor,True,74.57,808.62,260.17
Earth,Sol,974.8,34.43,62438.0,3840.5,476.6,True,24,8.46,20.47,Toxic,1879,JWST,True,Liquid,False,51.27,192.24,465.36
Uranus,Proxima Centauri,650.36,115.21,52748.0,592.9,461.3,True,2,14.9,57.77,Toxic,1715,Galileo,False,None,True,27.55,215.92,466.21
Venus,Proxima Centauri,199.62,136.93,63668.0,6014.6,34.4,False,8,11.65,54.19,Thin,1868,Cassini,False,Ice,False,19.6,343.52,484.67
Neptune,Betelgeuse,680.26,110.78,53351.0,9028.9,199.6,True,85,27.5,16.95,Thin,2003,Galileo,False,Ice,True,29.45,321.54,62.69
Mars,Proxima Centauri,72.29,36.4,42204.0,3863.0,436.7,True,86,11.68,48.41,Thin,1934,Voyager,True,Vapor,True,56.56,956.75,80.28
Mars,Proxima Centauri,30.75,125.74,46135.0,2202.5,-195.7,True,75,11.83,59.74,Thick,1911,Galileo,False,Liquid,True,15.54,790.13,338.37
Neptune,Proxima Centauri,257.76,225.38,62350.0,4453.6,367.5,True,73,12.12,15.91,Thin,1652,Voyager,False,None,False,23.28,725.39,270.72
Uranus,Proxima Centauri,462.68,21.4,40938.0,531.2,463.9,False,33,25.26,26.77,Toxic,1667,Voyager,False,Vapor,False,42.13,190.03,9.23
Saturn,Alpha Centauri,868.29,24.15,44635.0,8213.9,-136.1,True,42,19.87,31.69,Thick,1781,Apollo,False,Ice,True,20.97,909.98,30.99
Saturn,Alpha Centauri,727.2,106.5,11797.0,8272.1,-87.0,True,73,18.81,18.4,Thin,1633,Cassini,True,Ice,True,52.98,828.73,444.04
Uranus,Betelgeuse,742.73,282.52,33701.0,5900.6,472.5,False,93,10.69,1.9,Toxic,1883,Hubble,True,Vapor,True,83.09,167.82,434.44
Saturn,Sol,425.55,200.6,50431.0,3563.4,176.3,False,21,24.72,13.99,None,1905,Voyager,False,Liquid,False,67.33,871.81,178.64
Earth,Proxima Centauri,346.0,203.63,19695.0,8007.8,-190.1,False,69,2.11,17.63,Thick,1985,JWST,True,None,True,59.98,275.89,445.53
Mars,Sol,371.1,108.64,14956.0,5569.1,-19.7,True,1,26.25,27.17,Toxic,1848,Cassini,True,None,False,52.44,85.47,296.84
Uranus,Sol,987.65,178.14,22654.0,8268.0,115.0,True,93,15.87,11.1,None,1710,Hubble,True,None,True,43.92,658.54,402.95
Mars,Betelgeuse,40.21,3.14,17664.0,6333.0,285.0,True,65,12.55,52.52,Toxic,1693,JWST,True,None,False,16.79,655.54,213.72
Neptune,Proxima Centauri,867.04,190.87,15829.0,7854.8,313.2,True,31,15.42,42.59,Thin,2009,Galileo,True,Liquid,False,80.52,99.46,56.7
Mercury,Proxima Centauri,578.72,273.99,30315.0,6005.7,496.8,False,15,20.36,6.03,Thin,1778,Cassini,False,Ice,False,22.37,322.26,216.86
Earth,Sirius,438.67,183.81,63641.0,4170.7,1.3,True,75,1.37,39.36,None,1646,JWST,True,Ice,True,8.22,992.85,228.65
Jupiter,Sol,725.29,262.12,35987.0,9581.6,176.8,True,0,26.28,39.57,Thin,1881,Cassini,False,None,False,67.5,680.03,275.47
Earth,Sol,486.72,217.22,13967.0,5434.1,173.3,False,71,13.96,57.42,Toxic,1939,Cassini,False,None,True,15.81,731.42,52.79
Uranus,Alpha Centauri,873.44,36.26,6311.0,6070.6,84.0,False,47,10.95,1.18,None,1961,Galileo,False,None,False,33.47,216.85,495.7
Jupiter,Sirius,900.71,270.75,49035.0,2243.9,-81.6,False,49,5.01,15.63,Toxic,1691,Galileo,True,Vapor,True,2.55,83.39,122.07
Mercury,Alpha Centauri,421.78,20.03,27413.0,6275.2,484.2,True,12,13.74,55.74,Toxic,1975,Cassini,True,Vapor,False,12.34,280.52,99.28
Uranus,Alpha Centauri,276.9,160.24,57706.0,5737.5,397.3,True,14,15.39,56.0,Toxic,1811,JWST,True,Ice,False,15.59,252.65,263.4
Venus,Alpha Centauri,592.39,42.73,46506.0,1889.1,148.8,True,52,12.71,43.51,Thin,1674,Apollo,True,Ice,True,4.9,238.37,268.6
Mars,Betelgeuse,912.37,3.61,55941.0,642.9,222.3,True,43,20.68,46.18,Thin,1977,Voyager,False,None,True,59.1,196.79,219.91
Mercury,Betelgeuse,210.74,126.67,19764.0,6063.4,-40.9,True,7,13.21,6.4,Toxic,1801,Galileo,False,Vapor,False,75.33,576.88,385.95
Mars,Alpha Centauri,623.0,88.58,48773.0,7648.7,180.7,False,73,28.88,31.32,Thick,2006,Apollo,False,Liquid,False,33.6,331.46,258.33
